,Tweet,Date
1182,"Right now Bears🐻 are like 🤣

$shib
#SHIBARMY
$hbar
$Luna
$COTI
#Bitcoin
#BTT
$kishu
#KISHUARMY
#cryptocurrency https://t.co/GKcA21NY0Y",2021-11-09 11:02:24+00:00
1183,[526] #Pekela #Bitcoin #Miner Love core A1 25TH/s (See #Website For #Specifications (#BTC) (#BitCoin)… https://t.co/oi2ckPbu0w,2021-11-09 11:02:23+00:00
1184,RT @maxkeiser: .@peterschiff checks #Bitcoin price making new ATH (I begged him to buy some at $10) https://t.co/PWt0UvA9QZ,2021-11-09 11:02:23+00:00
1185,RT @WhaleInsider: If Bitcoin was $DOGE it would already be accepted as payment everywhere.,2021-11-09 11:02:22+00:00
1186,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:02:22+00:00
1187,"@SABreakingNews For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:… https://t.co/EMQFngwFmN",2021-11-09 11:02:22+00:00
1188,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:02:22+00:00
1189,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:02:22+00:00
1190,"RT @knowbitcoin: BITCOIN TO THE MOON! I'm giving away this a #Bitcoin Hat. Lets goooooooo. 

Follow me and retweet this for a chance to win…",2021-11-09 11:02:22+00:00
1191,"RT @CryptoT16774286: I want to throw in $5’000 #USDT on a very good project. 

Shill me a #100xGem💎

#CryptoNews #SolanaAirdrop #Bitcoin #b…",2021-11-09 11:02:21+00:00
1192,New York's mayor-elect says he wants his first three paychecks in Bitcoin https://t.co/R7il1FpR0x https://t.co/SFu4LMk17g,2021-11-09 11:02:21+00:00
1193,What the hell was china thinking banning bitcoin?that it would die without them? LOL #china #bitcoin,2021-11-09 11:02:21+00:00
1194,"RT @catecoinbaby: Another Achievement, 2K holders! In just 22hrs 🐱🚀

#BABYCATECOIN #catecoin #catecoinarmy #BabyDoge #floki #dogecoin #shib…",2021-11-09 11:02:21+00:00
1195,We are on the road of something that will change the way to approach to the #BLOCKCHAIN technology. #syscoin mainne… https://t.co/FRVaogiVb1,2021-11-09 11:02:20+00:00
1196,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:02:20+00:00
1197,@Lachlan_Mc @100trillionUSD What do you mean? Kg? One Bitcoin is already more than 1 kg of gold. https://t.co/MHTbrwdnuh,2021-11-09 11:02:20+00:00
1198,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:02:20+00:00
1199,RT @crypto_birb: IT'S HAPPENING! Ive just released the most important market update you'll read in next months. In this free $BTC report yo…,2021-11-09 11:02:19+00:00
1200,@ChrisBTCbull #bitcoin horizontal support around 66.9k and rising MA-50 line at 67.1k any longer within this bullis… https://t.co/rWs87abFTk,2021-11-09 11:02:18+00:00
1201,"RT @Amir68CaptET: 4 days to #SaitaMask 13th Nov 2021.
#Saitama will be making a history.

#SaitamaWolfPack #Ethereum #ETH #Bitcoin #BTC #BN…",2021-11-09 11:02:18+00:00
1202,@LaluWWG @eliz883 @WalshWealthWWG #Bitcoin  has broken out and is challenging new highs above $68k There is a short… https://t.co/zVwNeg2gIG,2021-11-09 11:02:18+00:00
1203,Banco Santander prepares to launch Bitcoin ETFs  https://t.co/FIe6flBDuO,2021-11-09 11:02:17+00:00
1204,"RT @CallistoTaciri: Best farming ever!!! 🚀 #SoyFinance
https://t.co/VqomFiBOyY #CallistoNetwork #CLO #CLOE #ETH #ETC #BUSDT #bitcoin #btc @…",2021-11-09 11:02:17+00:00
1205,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:02:16+00:00
1206,This aged well #Bitcoin #BTC https://t.co/U2e2u67LoF,2021-11-09 11:02:16+00:00
1207,"RT @TheMoonCarl: Sell your house and buy #Bitcoin.

Not financial advice.",2021-11-09 11:02:16+00:00
1208,"@ProjectHELPApp @_ArriveAlive For all those who are new to this working from home Bitcoin trading options 

Here's… https://t.co/rSImBEn2LK",2021-11-09 11:02:16+00:00
1209,"RT @shibbank1: 🔥 New listing #SHIBK
💫 SHIBK(Shib-Bank) will be listing pancakeswap 📈

Shib-Bank Pancakeswap  liquidity provide . 
Date: 10-…",2021-11-09 11:02:15+00:00
1210,RT @BitcoinMagazine: JUST IN: Mastercard launched #Bitcoin and crypto-linked cards across Asia Pacific https://t.co/lt5AlpkGzd,2021-11-09 11:02:15+00:00
1211,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:02:15+00:00
1212,"RT @catecoinbaby: Another Achievement, 2K holders! In just 22hrs 🐱🚀

#BABYCATECOIN #catecoin #catecoinarmy #BabyDoge #floki #dogecoin #shib…",2021-11-09 11:02:15+00:00
1213,"RT @VeThorVendetta: #VeChain Trending once again. Do your thing fam.

Like, Retweet, Comment.

#VeChain #VeFam #BelieVET $VET $VTHO #VeTrai…",2021-11-09 11:02:15+00:00
1214,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:02:15+00:00
1215,"RT @ForbesCrypto: Ether has grown nearly 1,000% over the past year. Bitcoin is up more than 340%: by @TheRobertHart

https://t.co/r9Um8aK1zI",2021-11-09 11:02:14+00:00
1216,RT @CilekarEmrah: Hey guys!!! Starmons are coming 🔥🔥🔥🔥join us🚀🚀 @StarMonGame @DNAxCAT_GAME @chikyubae @Alex_Hotbit @cz_binance @gatw @Hotbi…,2021-11-09 11:02:14+00:00
1217,"RT @WILDERCRYPTOO: BITCOIN and ETHEREUM
hit new all-time highs
What you guys gonna do now?🤔
#cryptocurrency #BTC #ETH #Crypto #Cryptos",2021-11-09 11:02:14+00:00
1218,"RT @KalataOfficial: 🧐Many people may not understand the human debt redemption function of ""Squid Game"" and cryptocurrency

👉2008 global fin…",2021-11-09 11:02:14+00:00
1219,RT @aplusk: Why do I get the feeling that the best hedge against a Sanders or Trump nomination may be buying bitcoin?,2021-11-09 11:02:13+00:00
1220,"RT @BTCST2020: #Bitcoin above $68,000! ATH!🚀",2021-11-09 11:02:13+00:00
1221,Bitcoin Cash: This resistance trifecta could spoil chances of a 20% rally https://t.co/zMGQylxB1k,2021-11-09 11:02:12+00:00
1222,"RT @AltcoinDailyio: The Economist magazine depicting #Cardano, #Ethereum, #Bitcoin &amp; #Litecoin logos on the cover.

🤯🚀 https://t.co/mSOrQMd…",2021-11-09 11:02:11+00:00
1223,"Bitcoin at $68,000: new All Time High (ATH) for BTC https://t.co/PFxlvsYjME",2021-11-09 11:02:11+00:00
1224,"RT @catecoinbaby: Another Achievement, 2K holders! In just 22hrs 🐱🚀

#BABYCATECOIN #catecoin #catecoinarmy #BabyDoge #floki #dogecoin #shib…",2021-11-09 11:02:11+00:00
1225,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:02:10+00:00
1226,@bitcoin_brown This will be my first win in a giveaway cause i never won .... @Adouble212  @IAMLLUCIANA… https://t.co/avWURetjBn,2021-11-09 11:02:10+00:00
1227,"RT @RokhiToken: Looking for a safe and steady BEP20 token? A real hidden gem? 500 real holders in less than 2 days.

Congratulations! You'r…",2021-11-09 11:02:10+00:00
1228,"RT @LovecoinProject: 💖10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST💖

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTION B…",2021-11-09 11:02:09+00:00
1229,@AltcoinGordon 10x from here for alts and 180k bitcoin.,2021-11-09 11:02:09+00:00
1230,I fear the day this account switches to dollars per sats. #Bitcoin https://t.co/8R7fISzw48,2021-11-09 11:02:09+00:00
1231,"@CryptoHZG @aNigerian_Youth It's #VaultSeason!  Our amazing token @VaultDeFi is #CertikAudited, has the power of… https://t.co/3YyksS93Te",2021-11-09 11:02:09+00:00
1232,"RT @catecoinbaby: Another Achievement, 2K holders! In just 22hrs 🐱🚀

#BABYCATECOIN #catecoin #catecoinarmy #BabyDoge #floki #dogecoin #shib…",2021-11-09 11:02:09+00:00
1233,"RT @BitcoinMagazine: El Salvador becomes first country to declare national ""#Bitcoin Week"" 🧡 https://t.co/Y6Mj3lqU6L",2021-11-09 11:02:09+00:00
1234,"RT @ForbesCrypto: Bitcoin, ether hit record highs as crypto market rallies: by @TheRobertHart

https://t.co/CqAMcPteSY",2021-11-09 11:02:08+00:00
1235,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:02:08+00:00
1236,"RT @AirdropStario: 💧 Heroes TD Airdrop 💧

🏆 Task:          ➕ 50 NFT Bronze » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕  10 Points

🔛 Airdrop…",2021-11-09 11:02:07+00:00
1237,"@airdropinspect This project has a very bright future, because I really think this project is too perfect to be tru… https://t.co/FmnwcDvrWK",2021-11-09 11:02:07+00:00
1238,RT @CedYoungelman: #Bitcoin Facts https://t.co/Ffs7VpDskG,2021-11-09 11:02:07+00:00
1239,RT @BTC_Archive: #Bitcoin market cap is now bigger than the Swiss Franc! https://t.co/7zHo8Gw97U,2021-11-09 11:02:07+00:00
1240,"@thehill For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

Get a… https://t.co/nYJfhzQ1i0",2021-11-09 11:02:07+00:00
1241,"@business For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

Get a… https://t.co/URTQhRyuFg",2021-11-09 11:02:07+00:00
1242,"RT @FaizFalak3: #BTC  #Bitcoin 

$ALTS downtrend and correction cycle completed in July   
Let's Run In Q4 or 22 Q1 

 V3.0",2021-11-09 11:02:06+00:00
1243,"RT @gami_nft: #PlayToEarn

⭕ Earn crypto while your gaming
⭕ Blockchain gaming
⭕ NFT ownership

#Metaverse #GAMI #NFT #GEM #Crypto #Blockch…",2021-11-09 11:02:06+00:00
1244,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:02:06+00:00
1245,"RT @tradingplanetx: Trading Planet Airdrop Now Is Live
 https://t.co/LclXuCHpjR
 #TP #PanCakeSwap #DeFi #NFTMarket #BinanceSmartChain 
#Tra…",2021-11-09 11:02:05+00:00
1246,"Hey guys you’re not gonna believe this #satoshi dropped me an email this morning, apparently #Bitcoin is refueling… https://t.co/dNH8S4uV16",2021-11-09 11:02:04+00:00
1247,"@bitcoin_collect @Maisie_Williams Or just using Phantasma's https://t.co/uvQmTtGMOR helps, too ;) Every nft minted,… https://t.co/ZsX2ielEeb",2021-11-09 11:02:04+00:00
1248,@PolkadotBoss @TheMoonCarl #Bitcoin  has broken out and is challenging new highs above $68k There is a short-term b… https://t.co/IkRGK09c90,2021-11-09 11:02:04+00:00
1249,"RT @BeffJindel: Setting up my first bitcoin hardware wallet! Before you ask, yes I already put all my bitcoins on here. Can’t be too safe t…",2021-11-09 11:02:03+00:00
1250,RT @KrownCryptoCave: #Bitcoin CME Daily Momentum + Volatility. https://t.co/koiR56xCbU,2021-11-09 11:02:03+00:00
1251,"RT @AirdropCamels: Attention Bitcoin Holders, Go to https://t.co/59irr7KrHy to Claim your 10,000 Free Lovecoin Tokens Airdrop. 

Lovecoin i…",2021-11-09 11:02:03+00:00
1252,"- Craig is not Satoshi! There is not evidence!

- Except for his ATO tax returns on his Bitcoin in 2009, the TimeCh… https://t.co/akqa6LKTUQ",2021-11-09 11:02:03+00:00
1253,RT @BTC_Archive: 💥BREAKING: MasterCard is launching #Bitcoin-backed cards across the Asia-Pacific region after announcing 3 partnerships to…,2021-11-09 11:02:02+00:00
1254,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:02:02+00:00
1255,"RT @Steam_Exchange: #SteamExchange x Yahoo Finance

• All of your Digital Asset needs under one 🏡

https://t.co/COopZrsOY8

$SteamX
#Bitcoi…",2021-11-09 11:02:02+00:00
1256,RT @SimonDixonTwitt: 🔴 Going Live 🔴 #Bitcoin at all time highs. Here is what happens next https://t.co/OofdDKo0Lb,2021-11-09 11:02:02+00:00
1257,#Bitcoin invest now!!,2021-11-09 11:02:02+00:00
1258,"RT @BullChasers: $3,000 in #Bitcoin  to one person Retweet,Like and Follows 🌈🌈🔥🔥",2021-11-09 11:02:01+00:00
1259,"RT @ShibaSanta: ✔️ Shiba Santa Airdrop is live!

🔵 Airdrop Reward: Up to 1800 SHIBA SANTA

🔵 Referral Reward: 2M SHIBA SANTA referral pool…",2021-11-09 11:02:01+00:00
1260,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:02:01+00:00
1261,RT @saylor: The United States has no intention to ban #Bitcoin.  https://t.co/JG3JAgi1OP,2021-11-09 11:02:00+00:00
1262,"#Forex and #Crypto forecast  for 11/09/2021 of #EURJPY #GBPJPY #Oil and #Bitcoin
https://t.co/cjFXWzDHrt #Money #Trading #Analysis #ZEW",2021-11-09 11:02:00+00:00
1263,#Bitcoin and Ethereum prices have soared to new all-time highs and the crypto market now worth $3 trillion https://t.co/RKjudSeCk6,2021-11-09 11:02:00+00:00
1264,@kashdefi #bitcoin horizontal support around 66.9k and rising MA-50 line at 67.1k any longer within this bullish vi… https://t.co/gy3dLfYpqr,2021-11-09 11:02:00+00:00
1265,"RT @davidgokhshtein: you’re watching history being made. remember that. 

#bitcoin",2021-11-09 11:01:59+00:00
1266,"RT @WatcherGuru: There are 3.5 Billion smartphones on the planet. 

All of them can hold #Bitcoin, none of them can hold #Gold.",2021-11-09 11:01:59+00:00
1267,"RT @panicfomo: Sure sex is great but have you ever lied on the floor in the middle of the night wrapped in a blanket, watching the 1-min Bi…",2021-11-09 11:01:59+00:00
1268,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:01:59+00:00
1269,"Check out my NFT listing on OpenSea! https://t.co/P5kWE6BbuM via @opensea 

Here ya go.

#NFTCommunity  #NFT  #NFTs… https://t.co/rlcxmXsCgM",2021-11-09 11:01:59+00:00
1270,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:01:59+00:00
1271,RT @BTC_Archive: 💥BREAKING: MasterCard is launching #Bitcoin-backed cards across the Asia-Pacific region after announcing 3 partnerships to…,2021-11-09 11:01:59+00:00
1272,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:01:59+00:00
1273,"RT @BillyM2k: good job bitcoin
good job ethereum
good job dogecoin 

now stay good while i sleep please",2021-11-09 11:01:58+00:00
1274,"📊 Bitcoin Network Status

Price: $67,878
Pooled Tx: 10,337
Avg. Block: 11 min 21 s (+13.5%)
Hash Rate: 146.43 EH/s… https://t.co/96dcbflfsk",2021-11-09 11:01:58+00:00
1275,"RT @Revolotto: #Revolotto is now in the list of Top Gainers on 
@CoinMarketCap

💎This is Revolotto (RVL)💎
Revolutionary Lottery Coin
 
♦️It…",2021-11-09 11:01:57+00:00
1276,"🚀🚀🚀 $BTT Long Position(v1) 🚀🚀🚀
Entry Price: 0.004163
Target:0.004182
Stop:0.00412
#Binance #Bitcoin #Signals #Buy #BTTUSDT #BTT",2021-11-09 11:01:57+00:00
1277,"@business For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

Get a… https://t.co/p59hypQpd8",2021-11-09 11:01:57+00:00
1278,"This isn't going to happen overnight, but if African and South/Central American countries keep leading the way on i… https://t.co/WdYpA2NP6S",2021-11-09 11:01:57+00:00
1279,"@airdropinspect This is a very strong and trustworthy project, for those who have not yet participated in this proj… https://t.co/MM5rWHdRD0",2021-11-09 11:01:57+00:00
1280,@btcsentimentCOM #Bitcoin  has broken out and is challenging new highs above $68k There is a short-term bullish set… https://t.co/GyuLfaNZKP,2021-11-09 11:01:57+00:00
1281,"RT @_electronicCash: Going to be a big week #Bitcoin #BSV #CraigisSatoshi 

Like/Retweet
Drop your $handle below! https://t.co/roOEXl986b",2021-11-09 11:01:56+00:00
1282,"RT @safe_gem: Over 30,000 and counting!

To all of our new #Safegem Twitter followers, please follow our Safegem Official Page on Telegram.…",2021-11-09 11:01:56+00:00
1283,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:01:56+00:00
1284,"@Amphorium_io I think is the best project in the world
I like your project I'm happy i participate
This project and… https://t.co/TRqEsO662g",2021-11-09 11:01:55+00:00
1285,RT @CryptoNuntium: Amazing to see #Bitcoin breaking out of the symmetrical triangle above ATH's. Let's see if #Bitcoin can reach 70k today.…,2021-11-09 11:01:54+00:00
1286,RT @BTC_Archive: #Bitcoin to $100K is inevitable.,2021-11-09 11:01:54+00:00
1287,"RT @Cointelegraph: One last hurdle before take off? 

If Bitcoin makes it through the $70K sell wall, $98K by the end of the month is a ver…",2021-11-09 11:01:54+00:00
1288,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:01:54+00:00
1289,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:01:53+00:00
1290,"RT @earnwithrk: BREAKING : Mastercard to launch #CRYPTO linked payment cards in Asia PACIFIC 

#BITCOIN",2021-11-09 11:01:53+00:00
1291,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:01:53+00:00
1292,RT @APompliano: Bitcoin miners were paid $61.8 million to secure the bitcoin network over the last 24 hours.,2021-11-09 11:01:53+00:00
1293,"RT @CarlBMenger: Congrats plebs. New ATH. 🙌🏻
#Hodl on! #Bitcoin https://t.co/aZV7xjX33r",2021-11-09 11:01:53+00:00
1294,RT @TechDev_52: 200-300K #Bitcoin looks almost too programmed. https://t.co/86vPX8eefr,2021-11-09 11:01:53+00:00
1295,"RT @binance: Bitcoin outperformed Gold by a wide margin in 2020. Is your portfolio diversified?

Buying Bitcoin is fast, easy, and secure o…",2021-11-09 11:01:52+00:00
1296,"#icx #ICE#AIRDRIP

🔥🚀🌐🚀🔥🌐🚀🔥🌐

#BTC #Bitcoin #Bullish #ETH #Ethereum #ELON #dogelon #DOGE #LTC #KuCoin #MANA… https://t.co/Y2e8Jzt1OZ",2021-11-09 11:01:52+00:00
1297,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:01:52+00:00
1298,@KAGlSO @djsbu has always been preaching the Gospel of Bitcoin lona you choose not to listen 🤦🏾‍♂️🤷🏿‍♀️🤣😂,2021-11-09 11:01:52+00:00
1299,"RT @DaCryptoGeneral: #Bitcoin to $100,000 before 2022 ?🔥",2021-11-09 11:01:52+00:00
