,level_0,Unnamed: 0,index,Unnamed: 0.1,Text,Label,processed
1507,1507,1507,1507,1507,tesla currently made holding bitcoin,0,tesla currently make hold bitcoin
1508,1508,1508,1508,1508,managed close weekly candle k think week could possib,0,manage close weekly candle k think week could possib
1509,1509,1509,1509,1509,end end services must sit within single regulator said,0,end end service must sit within single regulator say
1510,1510,1510,1510,1510,impo bitcoin signal,1,impo bitcoin signal
1511,1511,1511,1511,1511,vending machine accepts free along coins crypto payment present,0,vend machine accept free along coin crypto payment present
1512,1512,1512,1512,1512,keep simple keep fast,0,keep simple keep fast
1513,1513,1513,1513,1513,daivat announced initial defi offering ido wo,0,daivat announce initial defi offering ido wo
1514,1514,1514,1514,1514,ath,0,ath
1515,1515,1515,1515,1515,cryptocurrencies digital tokens issued governments backed commodities,0,cryptocurrencie digital token issue government back commodity
1516,1516,1516,1516,1516,crypto network team sending bnb lucky wallet follow tasks free bnb follow retweet,1,crypto network team send bnb lucky wallet follow task free bnb follow retweet
1517,1517,1517,1517,1517,btc growing faster twitter followers like,0,btc grow fast twitter follower like
1518,1518,1518,1518,1518,done mate,0,do mate
1519,1519,1519,1519,1519,still waiting go zero knobhead,0,still wait go zero knobhead
1520,1520,1520,1520,1520,keep simple keep fast,0,keep simple keep fast
1521,1521,1521,1521,1521,soft cash airdrop task soft referral soft airdrop l,0,soft cash airdrop task soft referral soft airdrop l
1522,1522,1522,1522,1522,hey mark stacks founder enable bitcoin apps smart contracts bitcoin,1,hey mark stack founder enable bitcoin app smart contract bitcoin
1523,1523,1523,1523,1523,great project let take moon x de c,1,great project let take moon x de c
1524,1524,1524,1524,1524,good video flux stacks big boys,0,good video flux stack big boy
1525,1525,1525,1525,1525,bull market yeswill dips way newer newer time highs coursewill,0,bull market yeswill dip way newer new time high coursewill
1526,1526,1526,1526,1526,winter coming careful,1,winter come careful
1527,1527,1527,1527,1527,record open interest cme bitcoin futures represents increased institutional pa repo c,1,record open interest cme bitcoin future represent increase institutional pa repo c
1528,1528,1528,1528,1528,listen waqar zaka understand background reality crypto salvador iran man,0,listen waqar zaka understand background reality crypto salvador iran man
1529,1529,1529,1529,1529,give coffee sweet smells view news near bitcoin time high,1,give coffee sweet smell view news near bitcoin time high
1530,1530,1530,1530,1530,impo bitcoin signal,1,impo bitcoin signal
1531,1531,1531,1531,1531,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
1532,1532,1532,1532,1532,store bitcoin week things watch,0,store bitcoin week thing watch
1533,1533,1533,1533,1533,psst first u etf set trade week,0,psst first u etf set trade week
1534,1534,1534,1534,1534,fees likely fall products introduced investors must keep mind dynamics futures ba,1,fee likely fall product introduce investor must keep mind dynamic future ba
1535,1535,1535,1535,1535,maxis deflecting,0,maxis deflect
1536,1536,1536,1536,1536,best thing industry whole force bitcoin higher exactly going,0,good thing industry whole force bitcoin high exactly go
1537,1537,1537,1537,1537,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section b,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section b
1538,1538,1538,1538,1538,etf necessary companies start buying btc bulk let watch elite buy countries,1,etf necessary company start buy btc bulk let watch elite buy country
1539,1539,1539,1539,1539,nan,0,nan
1540,1540,1540,1540,1540,welp pretty fancy wires completely offline point sale lightning payments merchant c,1,welp pretty fancy wire completely offline point sale lightning payment merchant c
1541,1541,1541,1541,1541,second part cycle parabolic btc,0,second part cycle parabolic btc
1542,1542,1542,1542,1542,dear amp since given great responsibilities mofa amp afghan mili bank r,1,dear amp since give great responsibility mofa amp afghan mili bank r
1543,1543,1543,1543,1543,grayscale rumored planning physically backed btc fund following secs approval bitcoin futures etf,0,grayscale rumor planning physically back btc fund follow sec approval bitcoin future etf
1544,1544,1544,1544,1544,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
1545,1545,1545,1545,1545,dear amp since given great responsibilities mofa amp afghan mili bank r,1,dear amp since give great responsibility mofa amp afghan mili bank r
1546,1546,1546,1546,1546,last day private sale get free nft tokens pancake swapenter private sale,0,last day private sale get free nft token pancake swapenter private sale
1547,1547,1547,1547,1547,wicked monarch airdrop task nfts total airdrop pool referral po,1,wicked monarch airdrop task nft total airdrop pool referral po
1548,1548,1548,1548,1548,today moon,0,today moon
1549,1549,1549,1549,1549,one great mind great heart true,1,one great mind great heart true
1550,1550,1550,1550,1550,today gift eth lucky follower tweet,1,today gift eth lucky follower tweet
1551,1551,1551,1551,1551,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
1552,1552,1552,1552,1552,btc eth doge,0,btc eth doge
1553,1553,1553,1553,1553,asset leads race right,1,asset lead race right
1554,1554,1554,1554,1554,highest weekly candle close ever,0,high weekly candle close ever
1555,1555,1555,1555,1555,yes absolutely fact bitcoin legalized means payment china fully understa,1,yes absolutely fact bitcoin legalized mean payment china fully understa
1556,1556,1556,1556,1556,bitcoin mining works,0,bitcoin mining work
1557,1557,1557,1557,1557,bank giving returns savings current economic conditions take little bit risk day g,0,bank give return saving current economic condition take little bit risk day g
1558,1558,1558,1558,1558,total doge k well ca mad savings crypto crypto spa,1,total doge k well ca mad saving crypto crypto spa
1559,1559,1559,1559,1559,dear amp since given great responsibilities mofa amp afghan mili bank r,1,dear amp since give great responsibility mofa amp afghan mili bank r
1560,1560,1560,1560,1560,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
1561,1561,1561,1561,1561,us ove china biggest mining hub ft,0,we ove china big mining hub ft
1562,1562,1562,1562,1562,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
1563,1563,1563,1563,1563,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
1564,1564,1564,1564,1564,would rather gold,0,would rather gold
1565,1565,1565,1565,1565,bitcoin highest weekly close ever yesterday closed usd making history q give,0,bitcoin high weekly close ever yesterday close usd make history q give
1566,1566,1566,1566,1566,buy wale whitepaper litepaper understand project double market,0,buy wale whitepaper litepaper understand project double market
1567,1567,1567,1567,1567,best thing industry whole force bitcoin higher exactly going,0,good thing industry whole force bitcoin high exactly go
1568,1568,1568,1568,1568,stage,0,stage
1569,1569,1569,1569,1569,oppo ale airdrop nftgiveaway win hodl convert cash eth bitcoinwin one outlaw punk nfts,0,oppo ale airdrop nftgiveaway win hodl convert cash eth bitcoinwin one outlaw punk nft
1570,1570,1570,1570,1570,nan,0,nan
1571,1571,1571,1571,1571,bitcoin came less away new time high anticipation btc etf states rises h,0,bitcoin come less away new time high anticipation btc etf state rise h
1572,1572,1572,1572,1572,best thing industry whole force bitcoin higher exactly going,0,good thing industry whole force bitcoin high exactly go
1573,1573,1573,1573,1573,crypto network team sending bnb lucky wallet follow tasks free bnb follow retweet,1,crypto network team send bnb lucky wallet follow task free bnb follow retweet
1574,1574,1574,1574,1574,nan,0,nan
1575,1575,1575,1575,1575,nan,0,nan
1576,1576,1576,1576,1576,nan,0,nan
1577,1577,1577,1577,1577,central bank brazil repo brazilians bought billion cryptocurrency yearread,0,central bank brazil repo brazilian buy billion cryptocurrency yearread
1578,1578,1578,1578,1578,check website,0,check website
1579,1579,1579,1579,1579,things sure scams grid real estate economic collapseshtf storable foodgunsfamily local,0,thing sure scam grid real estate economic collapseshtf storable foodgunsfamily local
1580,1580,1580,1580,1580,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
1581,1581,1581,1581,1581,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
1582,1582,1582,1582,1582,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
1583,1583,1583,1583,1583,last day private sale get free nft tokens pancake swapenter private sale,0,last day private sale get free nft token pancake swapenter private sale
1584,1584,1584,1584,1584,thank amazing review project team r,1,thank amazing review project team r
1585,1585,1585,1585,1585,project looks really good unique always join project would like thank eve,1,project look really good unique always join project would like thank eve
1586,1586,1586,1586,1586,gov needs see el salvador citizens adopting btc used,0,gov need see el salvador citizen adopt btc use
1587,1587,1587,1587,1587,pre sale taking place platform official rostofy launchpad,0,pre sale take place platform official rostofy launchpad
1588,1588,1588,1588,1588,south africas youngest millionaire bitcoin trader must hand police,0,south africas young millionaire bitcoin trader must hand police
1589,1589,1589,1589,1589,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b,0,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b
1590,1590,1590,1590,1590,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
1591,1591,1591,1591,1591,giveaway rt amp join tg reply proof hours cisla decentral,0,giveaway rt amp join tg reply proof hour cisla decentral
1592,1592,1592,1592,1592,central bank released report shows brazilians purchased billion impor,0,central bank release report show brazilian purchase billion impor
1593,1593,1593,1593,1593,hard going write twee,1,hard go write twee
1594,1594,1594,1594,1594,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
1595,1595,1595,1595,1595,crypto network team sending bnb lucky wallet follow tasks free bnb follow retweet,1,crypto network team send bnb lucky wallet follow task free bnb follow retweet
1596,1596,1596,1596,1596,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section
1597,1597,1597,1597,1597,k today gift lucky follower tweet,1,k today gift lucky follower tweet
1598,1598,1598,1598,1598,whats happening first,0,what s happen first
1599,1599,1599,1599,1599,cryptoo blog japans cbdc must co exist payment methods central bank official says,0,cryptoo blog japan cbdc must co exist payment method central bank official say
1600,1600,1600,1600,1600,btc eth new bitcoin ethereum asset leads race right get,0,btc eth new bitcoin ethereum asset lead race right get
1601,1601,1601,1601,1601,today happy good project sir nice position helpful conditions,1,today happy good project sir nice position helpful condition
1602,1602,1602,1602,1602,bitcoin ethereum asset leads race right,1,bitcoin ethereum asset lead race right
1603,1603,1603,1603,1603,everyone retweet,0,everyone retweet
1604,1604,1604,1604,1604,bitcoin ethereum asset leads race right,1,bitcoin ethereum asset lead race right
1605,1605,1605,1605,1605,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
